target_measurement	structure_features
Q15078_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_RPCG,electronic_RNCG,electronic_THSA,electronic_RHSA,electronic_RPSA,geometrical_RPCG,geometrical_RNCG,geometrical_THSA,geometrical_RHSA,geometrical_RPSA,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.33,topological_MDEO.11,topological_MDEO.22,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_MDEN.33,topological_khs.dsCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.sF,topological_khs.dS,topological_khs.aaS,topological_khs.sBr,topological_Kier2,topological_Kier3,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_C1SP2,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q15722_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,geometrical_MOMI.XY,hybrid_BCUTc.1l,topological_MDEC.11,topological_MDEN.23,topological_khs.ssS,topological_SCH.6,topological_VCH.6
Q16445_pKi	electronic_nHBAcc,topological_nRings7,topological_MDEN.22,topological_khs.dssC,topological_khs.aaaC,topological_khs.sssN,topological_khs.aasN,topological_ATSc2
Q16581_pIC50	constitutional_nBase,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_BCUTp.1h,topological_MDEC.11,topological_khs.ssCH2,topological_khs.sNH2,topological_khs.dsN,topological_khs.aaN,topological_FMF,topological_SCH.5,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C3SP3
Q16602_pIC50	constitutional_naAromAtom,geometrical_MOMI.XY,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings3,topological_MDEC.12,topological_MDEN.23,topological_khs.aaaC,topological_khs.aaNH,topological_khs.dsN,topological_khs.sssN,topological_khs.ssS,topological_SCH.3,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.3,topological_VCH.4,topological_VCH.5,topological_VCH.6,topological_VCH.7
Q16665_pIC50	topological_nRings5,topological_khs.dssC,topological_khs.aaaC,topological_khs.dO,topological_khs.aaO,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5
Q16769_pIC50	constitutional_nAtomLC,electronic_nHBAcc,topological_MDEC.12,topological_MDEN.23,topological_khs.dssC,topological_khs.aasN
Q16790_pKi	constitutional_XLogP,electronic_nHBAcc,geometrical_GRAV.3,geometrical_GRAVH.3,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_khs.sNH2,topological_khs.sOH,topological_khs.dO,topological_khs.ddssS,topological_ATSm2
Q6V1X1_pKi	constitutional_naAromAtom,electronic_nHBDon,topological_khs.aaNH,topological_khs.aasN,topological_C1SP2
Q7Z601_pEC50	constitutional_nRotB,constitutional_nAtomLC,topological_nRings6,topological_khs.ssCH2,topological_Kier2,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_C1SP3
Q86TI2_pKi	constitutional_naAromAtom,electronic_nHBDon,topological_khs.aasN
Q86X55_pIC50	constitutional_nAromBond,topological_nRings6,topological_khs.aaO,topological_C2SP2
Q8NER1_pIC50	constitutional_nRotB,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,electronic_nHBAcc,electronic_RPCG,electronic_TPSA,geometrical_MOMI.XY,geometrical_RPCG,geometrical_TPSA,hybrid_BCUTc.1h,topological_nRings5,topological_nRings6,topological_nRings7,topological_MDEC.33,topological_MDEO.11,topological_MDEN.13,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.ddssS,topological_SCH.5,topological_SCH.6,topological_VCH.6,topological_C1SP2,topological_ATSm5,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q8TCT1_pIC50	constitutional_nRotB,constitutional_MLogP,constitutional_ALogp2,electronic_nHBAcc,topological_MDEO.11,topological_ATSm5
Q8TDS4_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,electronic_nHBDon,electronic_FNSA.3,geometrical_FNSA.3,topological_MDEN.23,topological_MDEN.33,topological_khs.sssN,topological_khs.sOH,topological_C1SP3,topological_ATSc2,topological_ATSc3
Q8TEK3_pKi	electronic_FPSA.3,geometrical_FPSA.3,topological_khs.aaCH,topological_khs.aasC,topological_SCH.6
Q92731_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_nHBDon,electronic_FPSA.3,electronic_THSA,geometrical_FPSA.3,geometrical_THSA,topological_nAromBlocks,topological_MDEC.12,topological_MDEC.13,topological_khs.aasC,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_C1SP2
Q92847_pIC50	constitutional_MLogP,constitutional_nAtomP,electronic_tpsaEfficiency,electronic_RPCG,electronic_RNCG,geometrical_RPCG,geometrical_RNCG,hybrid_Weta1.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings7,topological_tpsaEfficiency,topological_MDEO.11,topological_MDEN.11,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_C1SP3,topological_ATSc3,topological_ATSc4
Q96EB6_pIC50	constitutional_XLogP,constitutional_nAtomP,electronic_tpsaEfficiency,topological_nAromBlocks,topological_nRings5,topological_nRings7,topological_tpsaEfficiency,topological_MDEN.13,topological_MDEN.23,topological_khs.aaCH,topological_khs.sNH2,topological_khs.aaN,topological_khs.aaS,topological_khs.sCl,topological_HybRatio,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP3
Q96GD4_pIC50	constitutional_nRotB,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,electronic_RPCS,geometrical_RNCG,geometrical_RPCS,hybrid_Weta1.unity,hybrid_BCUTp.1l,topological_nRingBlocks,topological_nRings3,topological_nRings5,topological_MDEC.13,topological_MDEN.11,topological_MDEN.12,topological_MDEN.23,topological_khs.dssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aasN,topological_khs.sCl,topological_Kier2,topological_Kier3,topological_SCH.3,topological_SCH.4,topological_VCH.3,topological_VCH.4,topological_C1SP2,topological_C3SP2,topological_C3SP3
Q96RI1_pEC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,geometrical_RPCG,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.dsCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ssS,topological_FMF,topological_SCH.6,topological_SCH.7,topological_C3SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSc2,topological_ATSc3
Q99500_pIC50	constitutional_nRotB,constitutional_nBase,electronic_nHBDon,electronic_bpol,hybrid_BCUTp.1l,topological_MDEO.11,topological_khs.aaaC,topological_khs.sOH,topological_khs.dsssP,topological_Kier2,topological_VCH.7
Q99685_pIC50	constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBAcc,electronic_RPCG,geometrical_RPCG,hybrid_BCUTc.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_MDEC.11,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaN,topological_khs.aasN,topological_SCH.5,topological_ATSc3
Q99720_pIC50	constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_FPSA.2,electronic_FPSA.3,electronic_bpol,geometrical_FPSA.2,geometrical_FPSA.3,hybrid_Weta1.unity,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings6,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.dsN,topological_khs.sssN,topological_khs.dO,topological_HybRatio,topological_FMF,topological_C2SP2,topological_C1SP3,topological_C2SP3,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4
Q99808_pIC50	electronic_WNSA.1,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.R,geometrical_WNSA.1,topological_MDEC.23,topological_khs.ddsN
Q99835_pIC50	constitutional_XLogP,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_WK.unity,topological_nAromRings,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.sssN,topological_khs.ssO,topological_khs.aaO,topological_HybRatio,topological_C2SP2,topological_C3SP3,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4
Q9BUB5_pIC50	topological_khs.aaaC
Q9GZT9_pIC50	electronic_FNSA.2,geometrical_FNSA.2,hybrid_Weta2.unity,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.24,topological_MDEC.34,topological_khs.aaaC,topological_khs.ssssC,topological_khs.sssN,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_ATSm5,topological_ATSc4
Q9H244_pKi	constitutional_MLogP,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_BCUTc.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings4,topological_khs.aaCH,topological_khs.aasC,topological_khs.aasN,topological_HybRatio,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.4,topological_C3SP2
Q9H3N8_pKi	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogp2,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_PNSA.1,electronic_DPSA.1,electronic_FPSA.1,electronic_FPSA.3,electronic_FNSA.1,electronic_FNSA.3,electronic_RPCG,electronic_RNCG,geometrical_MOMI.XY,geometrical_MOMI.R,geometrical_PPSA.3,geometrical_PNSA.1,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FPSA.3,geometrical_FNSA.1,geometrical_FNSA.3,geometrical_RPCG,geometrical_RNCG,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nRingBlocks,topological_nAromBlocks,topological_TopoPSA,topological_MDEC.12,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.ddsN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_HybRatio,topological_C1SP2,topological_C3SP2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q9HAZ1_pIC50	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_Weta2.unity,topological_nAromRings,topological_khs.aaaC,topological_ATSp3
Q9NTG7_pIC50	constitutional_nAtomLAC,topological_khs.aaN
Q9NYA1_pIC50	constitutional_nAromBond,constitutional_naAromAtom,electronic_TopoPSA,electronic_nHBDon,topological_nSmallRings,topological_nAromRings,topological_TopoPSA,topological_MDEO.11,topological_FMF
Q9UBN7_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_RPCS,geometrical_MOMI.R,geometrical_RPCS,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_MDEO.12,topological_khs.ssCH2,topological_khs.dssC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaS,topological_HybRatio,topological_FMF,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP3,topological_ATSc5
Q9UBY5_pKi	topological_PetitjeanNumber,topological_C1SP3
Q9UHL4_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nBase,electronic_nHBDon,electronic_nHBAcc,electronic_FPSA.2,electronic_WPSA.1,electronic_THSA,electronic_TPSA,geometrical_PPSA.2,geometrical_FPSA.2,geometrical_WPSA.1,geometrical_THSA,geometrical_TPSA,hybrid_Wlambda2.unity,hybrid_WT.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,topological_nRings5,topological_MDEN.12,topological_khs.tsC,topological_khs.ssNH,topological_khs.tN,topological_khs.sCl,topological_Kier2,topological_Kier3,topological_SCH.5,topological_VCH.5,topological_C1SP1
Q9ULX7_pKi	constitutional_XLogP,constitutional_MLogP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_PNSA.1,electronic_TPSA,geometrical_GRAV.3,geometrical_PNSA.1,geometrical_TPSA,hybrid_Wnu1.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_TopoPSA,topological_MDEC.14,topological_MDEC.24,topological_MDEC.34,topological_MDEC.44,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_khs.dsCH,topological_khs.ssssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.dO,topological_khs.aaO,topological_khs.ddssS,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C3SP2,topological_ATSm2
Q9UM73_pIC50	constitutional_MW,constitutional_nAtomP,constitutional_nB,constitutional_nBase,constitutional_nAtom,constitutional_AMR,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_DPSA.3,electronic_FPSA.3,electronic_FNSA.3,electronic_WPSA.3,electronic_RNCS,electronic_THSA,electronic_RHSA,electronic_bpol,electronic_apol,geometrical_geomShape,geometrical_MOMI.Y,geometrical_MOMI.Z,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PPSA.3,geometrical_DPSA.3,geometrical_FPSA.3,geometrical_FNSA.3,geometrical_WPSA.3,geometrical_RNCS,geometrical_THSA,geometrical_RHSA,hybrid_Wlambda1.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WA.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_TopoPSA,topological_geomShape,topological_MDEO.12,topological_MDEO.22,topological_MDEN.23,topological_khs.sssCH,topological_khs.dssC,topological_khs.dsN,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_Kier1,topological_HybRatio,topological_fragC,topological_FMF,topological_C3SP2,topological_C2SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q9UNA0_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_nHBDon,electronic_nHBAcc,hybrid_BCUTp.1l,topological_nAromBlocks,topological_nRings3,topological_nRings5,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_khs.dsCH,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssssC,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.dS,topological_khs.ssS,topological_khs.ddssS,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.4,topological_SCH.6,topological_VCH.4,topological_VCH.6,topological_C3SP3,topological_ATSp5
Q9Y239_pEC50	constitutional_nAtomLAC,topological_nAromBlocks,topological_nRings5,topological_MDEC.11,topological_MDEC.13,topological_MDEN.23,topological_khs.dsN,topological_khs.aasN,topological_khs.sF,topological_khs.aaS,topological_SCH.5,topological_VCH.5,topological_C1SP3,topological_ATSc3
Q9Y243_pIC50	constitutional_nAtomLAC,constitutional_nBase,electronic_tpsaEfficiency,electronic_RPCG,electronic_RNCS,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_RPCG,geometrical_RNCS,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRings5,topological_nRings6,topological_MDEC.22,topological_MDEO.22,topological_MDEN.13,topological_MDEN.23,topological_MDEN.33,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.sCl,topological_HybRatio,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.7,topological_C1SP2,topological_C3SP3,topological_ATSc4
Q9Y251_pIC50	constitutional_ALogp2,electronic_nHBAcc,electronic_RPCG,geometrical_geomShape,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.3,geometrical_RPCG,hybrid_Wlambda3.unity,hybrid_WT.unity,topological_nRings5,topological_geomShape,topological_khs.aasC,topological_khs.ssNH,topological_ECCEN,topological_SCH.5,topological_VCH.7,topological_ATSm4,topological_ATSm5
Q9Y2D0_pKi	electronic_FPSA.3,geometrical_FPSA.3,hybrid_Weta1.unity,topological_MDEC.33,topological_MDEN.12,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.dsN,topological_khs.ddssS,topological_SCH.5,topological_VCH.5
Q9Y2R2_pIC50	constitutional_LipinskiFailures,topological_khs.sOH,topological_khs.aaO,topological_C2SP1
Q9Y5N1_pIC50	constitutional_MLogP,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_nHBAcc,hybrid_BCUTw.1l,hybrid_BCUTw.1h,topological_nAromRings,topological_WPOL,topological_khs.dssC,topological_khs.ssNH,topological_khs.sBr,topological_Kier3,topological_ATSm1,topological_ATSc4
Q9Y5Y4_pKi	constitutional_XLogP,constitutional_MW,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_nHBDon,electronic_PNSA.1,electronic_PNSA.2,electronic_FNSA.2,electronic_RNCS,geometrical_topoShape,geometrical_geomShape,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_PNSA.1,geometrical_PNSA.2,geometrical_FNSA.2,geometrical_RNCS,hybrid_Wlambda1.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta2.unity,hybrid_WT.unity,hybrid_WA.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRings5,topological_nRings6,topological_WPATH,topological_VABC,topological_topoShape,topological_geomShape,topological_PetitjeanNumber,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.aaCH,topological_khs.sssCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_Kier1,topological_Kier2,topological_Kier3,topological_ECCEN,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP1,topological_C1SP2,topological_C3SP2,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm5,topological_ATSc1,topological_ATSc3,topological_ATSc4,topological_ATSc5
